Date,Open,Close
2008-01-02 00:00:00-05:00,113.4375,114.390625
2008-01-03 00:00:00-05:00,114.296875,114.34375
2008-01-04 00:00:00-05:00,114.421875,114.984375
2008-01-07 00:00:00-05:00,114.84375,115.15625
2008-01-08 00:00:00-05:00,115.140625,115.15625
2008-01-09 00:00:00-05:00,115.625,115.46875
2008-01-10 00:00:00-05:00,115.203125,114.8125
2008-01-11 00:00:00-05:00,114.875,115.4375
2008-01-14 00:00:00-05:00,115.515625,115.5
2008-01-15 00:00:00-05:00,115.484375,116.09375
2008-01-16 00:00:00-05:00,116.375,116.03125
2008-01-17 00:00:00-05:00,115.859375,116.546875
2008-01-18 00:00:00-05:00,116.71875,116.671875
2008-01-22 00:00:00-05:00,117.52999877929688,117.83000183105469
2008-01-23 00:00:00-05:00,118.1875,118.203125
2008-01-24 00:00:00-05:00,117.046875,116.671875
2008-01-25 00:00:00-05:00,116.171875,117.046875
2008-01-28 00:00:00-05:00,117.015625,117.0
2008-01-29 00:00:00-05:00,116.9375,116.53125
2008-01-30 00:00:00-05:00,116.265625,116.0
2008-01-31 00:00:00-05:00,116.765625,116.71875
2008-02-01 00:00:00-05:00,116.984375,117.046875
2008-02-04 00:00:00-05:00,117.046875,116.8125
2008-02-05 00:00:00-05:00,116.765625,117.4375
2008-02-06 00:00:00-05:00,117.5625,117.3125
2008-02-07 00:00:00-05:00,117.484375,116.53125
2008-02-08 00:00:00-05:00,116.234375,117.078125
2008-02-11 00:00:00-05:00,117.125,117.328125
2008-02-12 00:00:00-05:00,117.390625,116.890625
2008-02-13 00:00:00-05:00,117.0625,116.984375
2008-02-14 00:00:00-05:00,116.78125,116.234375
2008-02-15 00:00:00-05:00,116.296875,116.4375
2008-02-19 00:00:00-05:00,116.265625,115.625
2008-02-20 00:00:00-05:00,115.46875,115.296875
2008-02-21 00:00:00-05:00,115.46875,116.484375
2008-02-22 00:00:00-05:00,116.578125,116.5
2008-02-25 00:00:00-05:00,116.359375,115.625
2008-02-26 00:00:00-05:00,115.625,115.953125
2008-02-27 00:00:00-05:00,115.984375,116.0625
2008-02-28 00:00:00-05:00,115.984375,117.140625
2008-02-29 00:00:00-05:00,117.53125,118.6875
2008-03-03 00:00:00-05:00,118.828125,118.703125
2008-03-04 00:00:00-05:00,118.546875,118.578125
2008-03-05 00:00:00-05:00,118.3125,118.0
2008-03-06 00:00:00-05:00,118.015625,118.53125
2008-03-07 00:00:00-05:00,118.828125,119.3125
2008-03-10 00:00:00-04:00,119.15625,120.09375
2008-03-11 00:00:00-04:00,119.984375,118.703125
2008-03-12 00:00:00-04:00,118.703125,119.71875
2008-03-13 00:00:00-04:00,119.796875,119.59375
2008-03-14 00:00:00-04:00,119.84375,120.90625
2008-03-17 00:00:00-04:00,121.109375,121.6875
2008-03-18 00:00:00-04:00,121.53125,120.703125
2008-03-19 00:00:00-04:00,120.40625,120.9375
2008-03-20 00:00:00-04:00,119.734375,119.828125
2008-03-24 00:00:00-04:00,119.5625,118.21875
2008-03-25 00:00:00-04:00,117.96875,118.53125
2008-03-26 00:00:00-04:00,118.4375,118.65625
2008-03-27 00:00:00-04:00,118.90625,118.359375
2008-03-28 00:00:00-04:00,118.359375,118.703125
2008-03-31 00:00:00-04:00,118.859375,118.953125
2008-04-01 00:00:00-04:00,119.015625,117.71875
2008-04-02 00:00:00-04:00,117.546875,117.421875
2008-04-03 00:00:00-04:00,117.34375,117.421875
2008-04-04 00:00:00-04:00,117.515625,118.3125
2008-04-07 00:00:00-04:00,118.375,117.484375
2008-04-08 00:00:00-04:00,117.5625,117.46875
2008-04-09 00:00:00-04:00,117.359375,118.1875
2008-04-10 00:00:00-04:00,118.140625,117.546875
2008-04-11 00:00:00-04:00,117.4375,118.203125
2008-04-14 00:00:00-04:00,118.28125,117.921875
2008-04-15 00:00:00-04:00,117.90625,117.40625
2008-04-16 00:00:00-04:00,117.1875,116.59375
2008-04-17 00:00:00-04:00,116.5625,116.359375
2008-04-18 00:00:00-04:00,116.40625,116.140625
2008-04-21 00:00:00-04:00,116.21875,116.390625
2008-04-22 00:00:00-04:00,116.28125,116.25
2008-04-23 00:00:00-04:00,116.28125,116.078125
2008-04-24 00:00:00-04:00,116.03125,115.3125
2008-04-25 00:00:00-04:00,115.296875,115.0625
2008-04-28 00:00:00-04:00,114.953125,115.34375
2008-04-29 00:00:00-04:00,115.328125,115.390625
2008-04-30 00:00:00-04:00,115.40625,115.8125
2008-05-01 00:00:00-04:00,115.9375,115.734375
2008-05-02 00:00:00-04:00,115.5625,114.96875
2008-05-05 00:00:00-04:00,114.921875,115.078125
2008-05-06 00:00:00-04:00,114.953125,114.84375
2008-05-07 00:00:00-04:00,114.671875,115.109375
2008-05-08 00:00:00-04:00,115.234375,115.796875
2008-05-09 00:00:00-04:00,115.875,116.0625
2008-05-12 00:00:00-04:00,116.109375,116.03125
2008-05-13 00:00:00-04:00,115.84375,114.921875
2008-05-14 00:00:00-04:00,114.859375,114.5625
2008-05-15 00:00:00-04:00,114.75,115.28125
2008-05-16 00:00:00-04:00,115.40625,115.21875
2008-05-19 00:00:00-04:00,115.21875,115.40625
2008-05-20 00:00:00-04:00,115.390625,115.96875
2008-05-21 00:00:00-04:00,115.96875,115.640625
2008-05-22 00:00:00-04:00,115.6875,114.734375
2008-05-23 00:00:00-04:00,114.71875,115.515625
2008-05-27 00:00:00-04:00,115.46875,114.8125
2008-05-28 00:00:00-04:00,114.8125,114.125
2008-05-29 00:00:00-04:00,114.09375,113.703125
2008-05-30 00:00:00-04:00,113.703125,113.953125
2008-06-02 00:00:00-04:00,113.84375,114.84375
2008-06-03 00:00:00-04:00,114.84375,115.671875
2008-06-04 00:00:00-04:00,115.53125,115.4375
2008-06-05 00:00:00-04:00,115.28125,114.75
2008-06-06 00:00:00-04:00,114.59375,115.421875
2008-06-09 00:00:00-04:00,115.484375,114.65625
2008-06-10 00:00:00-04:00,114.25,113.734375
2008-06-11 00:00:00-04:00,113.53125,113.984375
2008-06-12 00:00:00-04:00,113.90625,112.953125
2008-06-13 00:00:00-04:00,112.859375,112.59375
2008-06-16 00:00:00-04:00,112.796875,112.75
2008-06-17 00:00:00-04:00,113.15625,113.0625
2008-06-18 00:00:00-04:00,113.1875,113.65625
2008-06-19 00:00:00-04:00,113.6875,113.234375
2008-07-01 00:00:00-04:00,113.890625,113.875
2008-07-02 00:00:00-04:00,113.890625,114.21875
2008-07-03 00:00:00-04:00,114.25,114.359375
2008-07-07 00:00:00-04:00,114.59375,114.84375
2008-07-08 00:00:00-04:00,114.96875,115.234375
2008-07-09 00:00:00-04:00,115.125,115.5
2008-07-10 00:00:00-04:00,115.671875,115.671875
2008-07-11 00:00:00-04:00,115.65625,114.421875
2008-07-14 00:00:00-04:00,114.15625,114.96875
2008-07-15 00:00:00-04:00,115.109375,115.421875
2008-07-16 00:00:00-04:00,115.59375,114.875
2008-07-17 00:00:00-04:00,114.828125,113.890625
2008-07-18 00:00:00-04:00,114.234375,113.609375
2008-07-21 00:00:00-04:00,113.59375,113.765625
2008-07-22 00:00:00-04:00,113.921875,113.46875
2008-07-23 00:00:00-04:00,113.390625,113.015625
2008-07-24 00:00:00-04:00,113.234375,114.15625
2008-07-25 00:00:00-04:00,114.21875,113.4375
2008-07-28 00:00:00-04:00,113.421875,114.265625
2008-07-29 00:00:00-04:00,114.453125,114.109375
2008-07-30 00:00:00-04:00,114.15625,114.109375
2008-07-31 00:00:00-04:00,114.125,114.828125
2008-08-01 00:00:00-04:00,115.03125,115.03125
2008-08-04 00:00:00-04:00,115.09375,114.84375
2008-08-05 00:00:00-04:00,114.90625,114.703125
2008-08-06 00:00:00-04:00,114.546875,114.484375
2008-08-07 00:00:00-04:00,114.4375,115.59375
2008-08-08 00:00:00-04:00,115.640625,115.3125
2008-08-11 00:00:00-04:00,115.453125,114.875
2008-08-12 00:00:00-04:00,114.84375,115.71875
2008-08-13 00:00:00-04:00,115.796875,115.40625
2008-08-14 00:00:00-04:00,115.453125,115.8125
2008-08-15 00:00:00-04:00,115.8125,116.09375
2008-08-18 00:00:00-04:00,116.203125,116.390625
2008-08-19 00:00:00-04:00,116.375,116.265625
2008-08-20 00:00:00-04:00,116.328125,116.65625
2008-08-21 00:00:00-04:00,116.59375,116.3125
2008-08-22 00:00:00-04:00,116.359375,116.015625
2008-08-25 00:00:00-04:00,116.03125,116.8125
2008-08-26 00:00:00-04:00,116.875,116.78125
