Date,vwretx,ewretx
2011-02-01,0.016992,0.014685
2011-02-02,-0.002377,-0.000625
2011-02-03,0.002779,0.001862
2011-02-04,0.002155,0.001303
2011-02-07,0.006108,0.006716
2011-02-08,0.004344,0.00385
2011-02-09,-0.003563,-0.003712
2011-02-10,0.001276,0.000427
2011-02-11,0.005949,0.006336
2011-02-14,0.003269,0.003171
2011-02-15,-0.003274,-0.003053
2011-02-16,0.007373,0.006185
2011-02-17,0.003846,0.005578
2011-02-18,0.001202,0.001068
2011-02-22,-0.021071,-0.020656
2011-02-23,-0.006603,-0.008523
2011-02-24,-0.000307,0.002575
2011-02-25,0.01274,0.014965
2011-02-28,0.005283,0.002837
2011-03-01,-0.014934,-0.011221
2011-03-02,0.002707,0.002902
2011-03-03,0.016048,0.013322
2011-03-04,-0.005915,-0.003372
2011-03-07,-0.009434,-0.009735
2011-03-08,0.007935,0.008887
2011-03-09,-0.002585,-0.003229
2011-03-10,-0.019797,-0.019569
2011-03-11,0.006646,0.002503
2011-03-14,-0.005528,-0.006698
2011-03-15,-0.011176,-0.010854
2011-03-16,-0.016693,-0.010217
2011-03-17,0.012185,0.007182
2011-03-18,0.004816,0.00798
2011-03-21,0.016423,0.015689
2011-03-22,-0.003326,-0.001307
2011-03-23,0.002858,0.002852
2011-03-24,0.00849,0.005781
2011-03-25,0.003079,0.003864
2011-03-28,-0.003339,-0.001807
2011-03-29,0.00692,0.005339
2011-03-30,0.008133,0.007839
2011-03-31,-0.000595,0.002389
2011-04-01,0.005335,0.003443
2011-04-04,0.001078,0.000924
2011-04-05,0.001316,0.001908
2011-04-06,0.001471,0.002592
2011-04-07,-0.002298,-0.002599
2011-04-08,-0.003393,-0.004756
2011-04-11,-0.004752,-0.006511
2011-04-12,-0.009266,-0.010351
2011-04-13,0.001175,0.001341
2011-04-14,0.000527,0.002603
2011-04-15,0.003962,0.004923
2011-04-18,-0.011631,-0.011509
2011-04-19,0.005677,0.00343
2011-04-20,0.014251,0.012611
2011-04-21,0.005835,0.004929
2011-04-25,-0.001863,-0.000578
2011-04-26,0.008134,0.005391
2011-04-27,0.005966,0.00516
2011-04-28,0.002846,0.001861
2011-04-29,0.003099,0.003633
2011-05-02,-0.003608,-0.006083
2011-05-03,-0.006661,-0.009186
2011-05-04,-0.008156,-0.008905
2011-05-05,-0.009529,-0.00626
2011-05-06,0.004514,0.004511
2011-05-09,0.006141,0.006933
2011-05-10,0.008435,0.009807
2011-05-11,-0.012692,-0.011871
2011-05-12,0.003934,0.004131
2011-05-13,-0.00895,-0.009053
2011-05-16,-0.007007,-0.010404
2011-05-17,-0.000832,-0.004082
2011-05-18,0.010601,0.010852
2011-05-19,0.002271,0.000801
2011-05-20,-0.006822,-0.004492
2011-05-23,-0.013034,-0.013197
2011-05-24,-0.000411,-0.001059
2011-05-25,0.005024,0.005777
2011-05-26,0.005158,0.007715
2011-05-27,0.004893,0.006001
2011-05-31,0.010274,0.009344
2011-06-01,-0.023209,-0.019748
2011-06-02,-0.000671,-0.0001
2011-06-03,-0.009334,-0.009517
2011-06-06,-0.012489,-0.01336
2011-06-07,0.000249,0.001398
2011-06-08,-0.006147,-0.010785
2011-06-09,0.007446,0.00544
2011-06-10,-0.014092,-0.011787
2011-06-13,-0.001261,-0.006066
2011-06-14,0.013814,0.014324
2011-06-15,-0.017359,-0.014182
2011-06-16,-0.00024,-0.000882
2011-06-17,0.002101,0.001134
2011-06-20,0.005329,0.002448
2011-06-21,0.015788,0.015986
2011-06-22,-0.005635,-0.003323
2011-06-23,-0.00261,-0.000903
2011-06-24,-0.010617,-0.002482
2011-06-27,0.008068,0.00543
2011-06-28,0.013437,0.010381
2011-06-29,0.008641,0.004894
2011-06-30,0.009664,0.008367
2011-07-01,0.013326,0.009964
2011-07-05,-0.000062,0.000779
2011-07-06,0.000898,0.002824
2011-07-07,0.010578,0.011633
2011-07-08,-0.006346,-0.004814
2011-07-11,-0.019373,-0.016329
2011-07-12,-0.00382,-0.002258
2011-07-13,0.004898,0.007214
2011-07-14,-0.008067,-0.009562
2011-07-15,0.006167,0.004208
2011-07-18,-0.009518,-0.011087
2011-07-19,0.016162,0.013498
2011-07-20,-0.000039,0.000894
2011-07-21,0.012208,0.008868
2011-07-22,0.001381,0.001569
2011-07-25,-0.006285,-0.007896
2011-07-26,-0.004544,-0.004074
2011-07-27,-0.021734,-0.021165
2011-07-28,-0.00305,-0.001498
2011-07-29,-0.005649,-0.003083
2011-08-01,-0.003649,-0.000943
2011-08-02,-0.025683,-0.021105
2011-08-03,0.004643,0.002141
2011-08-04,-0.050424,-0.047471
2011-08-05,-0.004816,-0.01258
2011-08-08,-0.068815,-0.072433
2011-08-09,0.051209,0.047104
2011-08-10,-0.038927,-0.029925
2011-08-11,0.045066,0.037071
2011-08-12,0.004733,0.004153
2011-08-15,0.022736,0.022971
2011-08-16,-0.011042,-0.012961
2011-08-17,0.000637,0.000567
2011-08-18,-0.045383,-0.041372
2011-08-19,-0.015401,-0.012245
2011-08-22,0.000002,-0.002681
2011-08-23,0.033752,0.028999
2011-08-24,0.011455,0.007909
2011-08-25,-0.01592,-0.015405
2011-08-26,0.016333,0.015529
2011-08-29,0.029525,0.031448
2011-08-30,0.003573,0.004626
2011-08-31,0.004999,0.002966
2011-09-01,-0.012228,-0.013873
2011-09-02,-0.02468,-0.022485
2011-09-06,-0.00819,-0.009007
2011-09-07,0.028977,0.027053
2011-09-08,-0.01093,-0.012366
2011-09-09,-0.026609,-0.021064
2011-09-12,0.004082,-0.000512
2011-09-13,0.010439,0.011502
2011-09-14,0.012764,0.011627
2011-09-15,0.015347,0.008742
2011-09-16,0.00348,0.001369
2011-09-19,-0.010961,-0.014332
2011-09-20,-0.004146,-0.009129
2011-09-21,-0.029503,-0.024804
2011-09-22,-0.034439,-0.03289
2011-09-23,0.005627,0.007186
2011-09-26,0.021551,0.009785
2011-09-27,0.012841,0.015723
2011-09-28,-0.02401,-0.025641
2011-09-29,0.008179,0.006593
2011-09-30,-0.024678,-0.01885
2011-10-03,-0.032032,-0.041389
2011-10-04,0.023574,0.027271
2011-10-05,0.019319,0.017052
2011-10-06,0.020491,0.020302
2011-10-07,-0.010969,-0.013558
2011-10-10,0.034277,0.029485
2011-10-11,0.001034,0.005045
2011-10-12,0.011671,0.015032
2011-10-13,-0.003025,-0.000785
2011-10-14,0.017732,0.014636
2011-10-17,-0.020887,-0.02031
2011-10-18,0.020791,0.018455
2011-10-19,-0.014286,-0.012823
2011-10-20,0.003871,0.000346
2011-10-21,0.019243,0.016308
2011-10-24,0.016744,0.021862
2011-10-25,-0.019841,-0.017923
2011-10-26,0.011506,0.013112
2011-10-27,0.036125,0.036164
2011-10-28,0.000192,0.00033
2011-10-31,-0.024666,-0.019074
2011-11-01,-0.028665,-0.025608
2011-11-02,0.016958,0.017805
2011-11-03,0.019018,0.01579
2011-11-04,-0.005593,-0.00431
2011-11-07,0.004843,0.000102
2011-11-08,0.010777,0.010293
2011-11-09,-0.037956,-0.033721
2011-11-10,0.007271,0.004295
2011-11-11,0.019762,0.016413
2011-11-14,-0.009496,-0.011298
2011-11-15,0.004354,0.005009
2011-11-16,-0.015307,-0.010514
2011-11-17,-0.017236,-0.013572
2011-11-18,-0.000353,0.00091
2011-11-21,-0.018765,-0.019219
2011-11-22,-0.004186,-0.004975
2011-11-23,-0.023274,-0.022619
2011-11-25,-0.003736,-0.004938
2011-11-28,0.030393,0.027825
2011-11-29,0.001989,-0.002277
2011-11-30,0.043778,0.038087
2011-12-01,-0.002337,-0.003719
2011-12-02,0.000076,0.004847
2011-12-05,0.010262,0.009643
2011-12-06,0.000361,-0.000547
2011-12-07,0.001653,0.00065
2011-12-08,-0.022962,-0.02281
2011-12-09,0.017735,0.018867
2011-12-12,-0.0156,-0.013633
2011-12-13,-0.011522,-0.012977
2011-12-14,-0.012835,-0.009275
2011-12-15,0.003636,0.002408
2011-12-16,0.004869,0.003314
2011-12-19,-0.012698,-0.014777
2011-12-20,0.029823,0.026714
2011-12-21,0.001872,0.001089
2011-12-22,0.008688,0.008057
2011-12-23,0.007791,0.003873
2011-12-27,-0.000051,-0.001196
2011-12-28,-0.013933,-0.014109
2011-12-29,0.010716,0.008676
2011-12-30,-0.002611,0.002135
2012-01-03,0.016107,0.016986
2012-01-04,-0.000596,-0.001452
2012-01-05,0.002928,0.004036
2012-01-06,-0.00315,-0.000628
2012-01-09,0.002796,0.004414
2012-01-10,0.010408,0.011106
2012-01-11,0.000846,0.004343
2012-01-12,0.003027,0.005018
2012-01-13,-0.005323,-0.005025
2012-01-17,0.003895,0.003736
2012-01-18,0.01219,0.013639
2012-01-19,0.005571,0.005428
2012-01-20,0.00086,0.003648
2012-01-23,0.001597,0.001815
2012-01-24,-0.000861,0.003335
2012-01-25,0.009929,0.009521
2012-01-26,-0.004938,-0.001108
2012-01-27,0.00058,0.006083
2012-01-30,-0.003802,-0.004873
2012-01-31,-0.00009,0.00176
2012-02-01,0.011016,0.013626
2012-02-02,0.001764,0.004356
2012-02-03,0.014536,0.014863
2012-02-06,-0.001006,-0.000468
2012-02-07,0.001374,0.001456
2012-02-08,0.001941,0.003403
2012-02-09,0.000974,0.000305
2012-02-10,-0.00841,-0.009804
2012-02-13,0.00723,0.00919
2012-02-14,-0.001725,-0.004104
2012-02-15,-0.00449,-0.003297
2012-02-16,0.012353,0.011434
2012-02-17,0.001313,0.002643
2012-02-21,0.000132,-0.00227
2012-02-22,-0.003182,-0.004243
2012-02-23,0.005575,0.008018
2012-02-24,0.001411,0.000398
2012-02-27,0.000723,-0.000826
2012-02-28,0.002769,0.000473
2012-02-29,-0.005799,-0.009222
2012-03-01,0.006708,0.004577
2012-03-02,-0.004969,-0.008092
2012-03-05,-0.004627,-0.003572
2012-03-06,-0.017413,-0.017324
2012-03-07,0.007708,0.009368
2012-03-08,0.010714,0.01057
2012-03-09,0.0045,0.007759
2012-03-12,-0.001421,-0.001807
2012-03-13,0.017273,0.014083
2012-03-14,-0.003954,-0.00684
2012-03-15,0.006472,0.004775
2012-03-16,0.001244,0.001174
2012-03-19,0.003986,0.004725
2012-03-20,-0.004522,-0.005376
2012-03-21,-0.001157,0.000988
2012-03-22,-0.008173,-0.008314
2012-03-23,0.004468,0.007128
2012-03-26,0.0139,0.01128
2012-03-27,-0.003749,-0.002922
2012-03-28,-0.005792,-0.005661
2012-03-29,-0.00193,-0.001684
2012-03-30,0.003295,0.001961
2012-04-02,0.007938,0.007247
2012-04-03,-0.004612,-0.006652
2012-04-04,-0.011843,-0.011988
2012-04-05,-0.001052,-0.000752
2012-04-09,-0.011402,-0.011952
2012-04-10,-0.018039,-0.016297
2012-04-11,0.008385,0.011324
2012-04-12,0.015051,0.012911
2012-04-13,-0.01241,-0.010688
2012-04-16,-0.000592,-0.000054
2012-04-17,0.014946,0.010745
2012-04-18,-0.004052,-0.006206
2012-04-19,-0.004712,-0.002428
2012-04-20,0.001614,0.003775
2012-04-23,-0.009599,-0.009782
2012-04-24,0.003241,0.005758
2012-04-25,0.013728,0.010255
2012-04-26,0.006712,0.005672
2012-04-27,0.003837,0.005222
2012-04-30,-0.004339,-0.004102
2012-05-01,0.004843,0.001615
2012-05-02,-0.002183,-0.000587
2012-05-03,-0.010092,-0.010968
2012-05-04,-0.015738,-0.012771
2012-05-07,0.000515,0.001052
2012-05-08,-0.005466,-0.004518
2012-05-09,-0.006301,-0.004224
2012-05-10,0.002655,0.002531
2012-05-11,-0.00293,-0.003938
2012-05-14,-0.012257,-0.012493
2012-05-15,-0.006167,-0.006623
2012-05-16,-0.005164,-0.007936
2012-05-17,-0.01595,-0.016
2012-05-18,-0.008158,-0.009713
2012-05-21,0.017735,0.016239
2012-05-22,-0.000545,-0.004096
2012-05-23,0.002754,0.002348
2012-05-24,0.000872,0.00165
2012-05-25,-0.001558,0.001189
2012-05-29,0.011089,0.00989
2012-05-30,-0.015751,-0.01451
2012-05-31,-0.002063,-0.000549
2012-06-01,-0.024632,-0.02054
2012-06-04,-0.001044,-0.002296
2012-06-05,0.007834,0.008022
2012-06-06,0.022492,0.019578
2012-06-07,-0.00144,-0.002134
2012-06-08,0.007097,0.00539
2012-06-11,-0.014006,-0.013517
2012-06-12,0.011623,0.008853
2012-06-13,-0.007358,-0.007641
2012-06-14,0.009472,0.00785
2012-06-15,0.010032,0.008481
2012-06-18,0.002162,0.001733
2012-06-19,0.011571,0.012798
2012-06-20,-0.001539,-0.000687
2012-06-21,-0.023684,-0.018777
2012-06-22,0.007245,0.007544
2012-06-25,-0.015561,-0.012052
2012-06-26,0.004828,0.002861
2012-06-27,0.008742,0.009343
2012-06-28,-0.002156,-0.002573
2012-06-29,0.025476,0.023253
2012-07-02,0.003733,0.006515
2012-07-03,0.008806,0.01071
2012-07-05,-0.004155,-0.000756
2012-07-06,-0.010199,-0.007735
2012-07-09,-0.002216,-0.002372
2012-07-10,-0.008826,-0.008379
2012-07-11,-0.000406,-0.000427
2012-07-12,-0.00491,-0.004265
2012-07-13,0.01524,0.010622
2012-07-16,-0.002482,-0.003517
2012-07-17,0.006703,0.002432
2012-07-18,0.006155,0.003807
2012-07-19,0.002764,-0.000006
2012-07-20,-0.009942,-0.008788
2012-07-23,-0.010186,-0.012016
2012-07-24,-0.009475,-0.009281
2012-07-25,0.000691,0.002445
2012-07-26,0.01549,0.008601
2012-07-27,0.018833,0.016403
2012-07-30,-0.000826,-0.002895
2012-07-31,-0.005003,-0.003227
2012-08-01,-0.004648,-0.009215
2012-08-02,-0.007397,-0.005728
2012-08-03,0.019092,0.017674
2012-08-06,0.003511,0.006599
2012-08-07,0.006332,0.0062
2012-08-08,-0.000104,-0.001097
2012-08-09,0.001346,0.003304
2012-08-10,0.001836,-0.000758
2012-08-13,-0.002082,-0.002392
2012-08-14,-0.000148,-0.002297
2012-08-15,0.002475,0.0044
2012-08-16,0.007849,0.008012
2012-08-17,0.002632,0.004733
2012-08-20,-0.00065,-0.001632
2012-08-21,-0.002373,-0.00066
2012-08-22,-0.000167,-0.001911
2012-08-23,-0.007344,-0.00456
2012-08-24,0.005358,0.0032
2012-08-27,-0.000581,-0.000593
2012-08-28,0.000219,0.002364
2012-08-29,0.000735,0.001643
2012-08-30,-0.007949,-0.007645
2012-08-31,0.005873,0.005276
2012-09-04,0.000581,0.003103
2012-09-05,-0.000789,-0.000793
2012-09-06,0.01932,0.013613
2012-09-07,0.005607,0.006393
2012-09-10,-0.005726,-0.001868
2012-09-11,0.003421,0.004897
2012-09-12,0.00233,0.003495
2012-09-13,0.015172,0.011148
2012-09-14,0.006129,0.008127
2012-09-17,-0.00458,-0.004204
2012-09-18,-0.001811,-0.000369
2012-09-19,0.001252,0.001704
2012-09-20,-0.002063,-0.003733
2012-09-21,0.000369,0.004826
2012-09-24,-0.003212,-0.003377
2012-09-25,-0.010915,-0.009693
2012-09-26,-0.005774,-0.005113
2012-09-27,0.009956,0.00892
2012-09-28,-0.004529,-0.003469
2012-10-01,0.002708,0.002595
2012-10-02,0.00114,0.00035
2012-10-03,0.00235,-0.000138
2012-10-04,0.007662,0.006541
2012-10-05,-0.000375,-0.000848
2012-10-08,-0.003568,-0.003513
2012-10-09,-0.009789,-0.009159
2012-10-10,-0.005616,-0.004178
2012-10-11,0.001584,0.004311
2012-10-12,-0.003535,-0.004332
2012-10-15,0.00723,0.004164
2012-10-16,0.009939,0.007031
2012-10-17,0.005004,0.005563
2012-10-18,-0.002759,-0.003914
2012-10-19,-0.015628,-0.013008
2012-10-22,0.000163,-0.000325
2012-10-23,-0.013005,-0.00699
2012-10-24,-0.002619,-0.001419
2012-10-25,0.003285,0.002125
2012-10-26,-0.001387,-0.001858
2012-10-31,0.002185,0.003228
2012-11-01,0.011104,0.009557
2012-11-02,-0.009799,-0.008813
2012-11-05,0.002058,0.00308
2012-11-06,0.007713,0.005972
2012-11-07,-0.021702,-0.018066
2012-11-08,-0.011618,-0.009684
2012-11-09,0.000906,-0.000668
2012-11-12,-0.000216,-0.001908
2012-11-13,-0.004437,-0.006196
2012-11-14,-0.014991,-0.01576
2012-11-15,-0.003096,-0.006326
2012-11-16,0.006099,0.005619
2012-11-19,0.019052,0.016446
2012-11-20,0.000894,0.00074
2012-11-21,0.003101,0.004732
2012-11-23,0.012626,0.010054
2012-11-26,-0.001687,0.001119
2012-11-27,-0.004503,-0.000963
2012-11-28,0.007177,0.004772
2012-11-29,0.004977,0.008425
2012-11-30,0.000264,0.000901
2012-12-03,-0.004293,-0.002236
2012-12-04,-0.00137,-0.001161
2012-12-05,0.001404,-0.000275
2012-12-06,0.002338,0.000448
2012-12-07,0.00246,0.001127
2012-12-10,0.001426,0.002594
2012-12-11,0.006131,0.007206
2012-12-12,-0.000094,-0.000931
2012-12-13,-0.006197,-0.004505
2012-12-14,-0.003181,0.000757
2012-12-17,0.010151,0.006348
2012-12-18,0.010836,0.00905
2012-12-19,-0.00483,0.000447
2012-12-20,0.00466,0.004035
2012-12-21,-0.008636,-0.006072
2012-12-24,-0.0024,-0.003032
2012-12-26,-0.005061,-0.003441
2012-12-27,-0.000928,-0.002331
2012-12-28,-0.009391,-0.004243
2012-12-31,0.01642,0.014957
2013-01-02,0.024832,0.024095
2013-01-03,-0.001913,0.000456
2013-01-04,0.005652,0.007403
2013-01-07,-0.002557,-0.000452
2013-01-08,-0.002428,-0.000547
2013-01-09,0.003391,0.005259
2013-01-10,0.006782,0.003818
2013-01-11,0.000148,0.00062
2013-01-14,-0.000353,0.000439
2013-01-15,0.001942,0.001872
2013-01-16,-0.000821,-0.001536
2013-01-17,0.005915,0.006745
2013-01-18,0.002928,0.002357
2013-01-22,0.005105,0.0061
2013-01-23,0.000263,-0.000793
2013-01-24,0.000611,0.00151
2013-01-25,0.005248,0.002817
2013-01-28,-0.00134,0.000399
2013-01-29,0.003523,0.002696
2013-01-30,-0.004074,-0.004937
2013-01-31,-0.000873,0.002841
2013-02-01,0.009221,0.00816
2013-02-04,-0.011064,-0.009387
2013-02-05,0.009114,0.007036
2013-02-06,0.001167,0.002261
2013-02-07,-0.002412,-0.002495
2013-02-08,0.005382,0.003908
2013-02-11,-0.00105,-0.000209
2013-02-12,0.002144,0.003477
2013-02-13,0.001026,0.001107
2013-02-14,0.000738,0.001495
2013-02-15,-0.002097,-0.001758
2013-02-19,0.006809,0.006107
2013-02-20,-0.01337,-0.013123
2013-02-21,-0.007234,-0.007363
2013-02-22,0.008571,0.00751
2013-02-25,-0.017177,-0.01411
2013-02-26,0.005531,0.003545
2013-02-27,0.012077,0.007339
2013-02-28,-0.00069,-0.000139
2013-03-01,0.001698,0.001483
2013-03-04,0.003633,0.001122
2013-03-05,0.009151,0.00725
2013-03-06,0.001455,0.002844
2013-03-07,0.002229,0.004062
2013-03-08,0.004812,0.006138
2013-03-11,0.002628,0.002097
2013-03-12,-0.001987,-0.00158
2013-03-13,0.00045,-0.00026
2013-03-14,0.005922,0.00476
2013-03-15,-0.001573,-0.00138
2013-03-18,-0.005375,-0.002769
2013-03-19,-0.002964,-0.003625
2013-03-20,0.007235,0.006444
2013-03-21,-0.007587,-0.004485
2013-03-22,0.005804,0.003252
2013-03-25,-0.003117,-0.001641
2013-03-26,0.006972,0.003096
2013-03-27,-0.000205,0.000606
2013-03-28,0.00401,0.002894
2013-04-01,-0.00549,-0.007894
2013-04-02,0.002702,-0.002201
2013-04-03,-0.011989,-0.011712
2013-04-04,0.003781,0.003681
2013-04-05,-0.003529,-0.001045
2013-04-08,0.006425,0.004374
2013-04-09,0.00368,0.002542
2013-04-10,0.011566,0.011312
2013-04-11,0.003107,0.000978
2013-04-12,-0.003811,-0.003961
2013-04-15,-0.025602,-0.027361
2013-04-16,0.014651,0.011676
2013-04-17,-0.014728,-0.013861
2013-04-18,-0.005717,-0.002377
2013-04-19,0.009322,0.007982
2013-04-22,0.004261,0.003005
2013-04-23,0.0101,0.010391
2013-04-24,0.002089,0.004598
2013-04-25,0.004886,0.006126
2013-04-26,-0.002569,-0.003039
2013-04-29,0.007319,0.006424
2013-04-30,0.004127,0.003885
2013-05-01,-0.010762,-0.013293
2013-05-02,0.009373,0.00909
2013-05-03,0.010305,0.010709
2013-05-06,0.002487,0.003924
2013-05-07,0.005082,0.004073
2013-05-08,0.00464,0.004489
2013-05-09,-0.004008,-0.002762
2013-05-10,0.004637,0.005364
2013-05-13,-0.000738,-0.001038
2013-05-14,0.00918,0.006739
2013-05-15,0.003725,0.001651
2013-05-16,-0.004644,-0.002546
2013-05-17,0.009372,0.006489
2013-05-20,0.00062,0.004918
2013-05-21,0.001556,0.001413
2013-05-22,-0.00974,-0.010172
2013-05-23,-0.002541,-0.000181
2013-05-24,-0.001095,-0.000375
2013-05-28,0.00629,0.006483
2013-05-29,-0.007133,-0.007107
2013-05-30,0.004039,0.005314
2013-05-31,-0.013596,-0.009533
2013-06-03,0.004538,0.002465
2013-06-04,-0.005591,-0.004501
2013-06-05,-0.013598,-0.010618
2013-06-06,0.008864,0.007676
2013-06-07,0.01136,0.005288
2013-06-10,0.000118,0.002845
2013-06-11,-0.010917,-0.009582
2013-06-12,-0.008495,-0.007216
2013-06-13,0.014949,0.011501
2013-06-14,-0.005394,-0.004649
2013-06-17,0.007184,0.005119
2013-06-18,0.007317,0.00599
2013-06-19,-0.013425,-0.009747
2013-06-20,-0.025853,-0.023715
2013-06-21,0.001355,0.002466
2013-06-24,-0.012451,-0.014937
2013-06-25,0.010237,0.009877
2013-06-26,0.008625,0.004852
2013-06-27,0.007921,0.011424
2013-06-28,-0.002855,0.001533
2013-07-01,0.006611,0.009039
2013-07-02,-0.001583,-0.002982
2013-07-03,0.000398,-0.00013
2013-07-05,0.008996,0.005934
2013-07-08,0.004969,0.003661
2013-07-09,0.0077,0.005704
2013-07-10,0.000557,0.002691
2013-07-11,0.014475,0.012768
2013-07-12,0.002463,0.001018
2013-07-15,0.002314,0.00549
2013-07-16,-0.003795,-0.001572
2013-07-17,0.002924,0.003633
2013-07-18,0.005396,0.004945
2013-07-19,0.001467,0.000538
2013-07-22,0.00278,0.004138
2013-07-23,-0.001207,0.002058
2013-07-24,-0.004937,-0.006001
2013-07-25,0.003934,0.005473
2013-07-26,0.000129,-0.001533
2013-07-29,-0.003876,-0.003891
2013-07-30,0.000342,0.000215
2013-07-31,0.000065,0.001701
2013-08-01,0.012119,0.009211
2013-08-02,0.001298,0.000872
2013-08-05,-0.000849,0.001823
2013-08-06,-0.006604,-0.006211
2013-08-07,-0.004801,-0.005699
2013-08-08,0.005248,0.005252
2013-08-09,-0.002038,-0.000262
2013-08-12,-0.000171,0.002649
2013-08-13,0.001311,-0.001187
2013-08-14,-0.004262,-0.001193
2013-08-15,-0.013098,-0.011277
2013-08-16,-0.002992,-0.002129
2013-08-19,-0.007146,-0.008193
2013-08-20,0.00562,0.008035
2013-08-21,-0.006229,-0.005386
2013-08-22,0.009106,0.010518
2013-08-23,0.004269,0.003826
2013-08-26,-0.002868,-0.00002
2013-08-27,-0.016313,-0.016868
2013-08-28,0.002442,0.00189
2013-08-29,0.003081,0.005307
2013-08-30,-0.004908,-0.007748
2013-09-03,0.004451,0.00454
2013-09-04,0.007434,0.007032
2013-09-05,0.001777,0.002976
2013-09-06,0.000952,0.002712
2013-09-09,0.010805,0.011357
2013-09-10,0.007202,0.0054
2013-09-11,0.002579,0.000816
2013-09-12,-0.004258,-0.004502
2013-09-13,0.002632,0.003394
2013-09-16,0.005145,0.003279
2013-09-17,0.004963,0.005387
2013-09-18,0.012524,0.011685
2013-09-19,-0.001266,-0.000534
2013-09-20,-0.007389,-0.004588
2013-09-23,-0.00422,-0.002019
2013-09-24,-0.001342,0.002086
2013-09-25,-0.001711,0.000504
2013-09-26,0.003729,0.003629
2013-09-27,-0.003693,-0.002186
2013-09-30,-0.004896,-0.002044
2013-10-01,0.008609,0.008595
2013-10-02,-0.00081,-0.000331
2013-10-03,-0.008614,-0.006114
2013-10-04,0.006713,0.005471
2013-10-07,-0.008486,-0.00583
2013-10-08,-0.013281,-0.012654
2013-10-09,-0.000531,-0.002068
2013-10-10,0.020854,0.016847
2013-10-11,0.006883,0.007829
2013-10-14,0.00408,0.003569
2013-10-15,-0.006879,-0.005001
2013-10-16,0.012681,0.009006
2013-10-17,0.007713,0.009586
2013-10-18,0.006921,0.006102
2013-10-21,0.000126,0.000358
2013-10-22,0.005489,0.003951
2013-10-23,-0.005325,-0.004789
2013-10-24,0.004041,0.00415
2013-10-25,0.003146,-0.000024
2013-10-28,0.000332,-0.001681
2013-10-29,0.004318,0.003331
2013-10-30,-0.005759,-0.007285
2013-10-31,-0.003605,-0.004278
2013-11-01,0.001352,-0.002337
2013-11-04,0.004306,0.007222
2013-11-05,-0.003137,-0.00203
2013-11-06,0.002608,-0.001002
2013-11-07,-0.014049,-0.013121
2013-11-08,0.012331,0.009266
2013-11-11,0.001003,0.002545
2013-11-12,-0.002315,-0.002991
2013-11-13,0.008271,0.006616
2013-11-14,0.004427,0.002477
2013-11-15,0.00438,0.005428
2013-11-18,-0.004696,-0.004183
2013-11-19,-0.003516,-0.0044
2013-11-20,-0.003348,-0.003223
2013-11-21,0.0086,0.009025
2013-11-22,0.004475,0.003685
2013-11-25,-0.001463,-0.000299
2013-11-26,0.000958,0.00391
2013-11-27,0.002552,0.005366
2013-11-29,0.000096,0.003849
2013-12-02,-0.003696,-0.007236
2013-12-03,-0.003772,-0.003866
2013-12-04,-0.001151,-0.00066
2013-12-05,-0.00354,-0.001641
2013-12-06,0.009612,0.006639
2013-12-09,0.001819,-0.000636
2013-12-10,-0.002839,-0.002241
2013-12-11,-0.01222,-0.011626
2013-12-12,-0.002783,-0.000843
2013-12-13,0.001245,0.002992
2013-12-16,0.006432,0.006844
2013-12-17,-0.002362,-0.000209
2013-12-18,0.014327,0.008167
2013-12-19,-0.001127,-0.001845
2013-12-20,0.006773,0.009762
2013-12-23,0.006061,0.00845
2013-12-24,0.003325,0.004084
2013-12-26,0.003959,0.002182
2013-12-27,-0.000327,0.000884
2013-12-30,0.000212,0.000505
2013-12-31,0.004203,0.003752
2014-01-02,-0.008884,-0.004084
2014-01-03,0.000436,0.004081
2014-01-06,-0.00336,-0.001696
2014-01-07,0.006081,0.006875
2014-01-08,-0.00004,0.000801
2014-01-09,0.000029,0.000146
2014-01-10,0.003566,0.00594
2014-01-13,-0.011741,-0.007901
2014-01-14,0.010239,0.009495
2014-01-15,0.005036,0.005757
2014-01-16,-0.000299,0.001975
2014-01-17,-0.003467,-0.00068
2014-01-21,0.003336,0.005303
2014-01-22,0.001389,0.003618
2014-01-23,-0.008205,-0.006465
2014-01-24,-0.021142,-0.019303
2014-01-27,-0.006679,-0.010411
2014-01-28,0.007287,0.008281
2014-01-29,-0.010102,-0.007847
2014-01-30,0.01142,0.009276
2014-01-31,-0.005809,-0.005304
2014-02-03,-0.023224,-0.021366
2014-02-04,0.007548,0.005876
2014-02-05,-0.002236,-0.005087
2014-02-06,0.011542,0.008404
2014-02-07,0.012587,0.009994
2014-02-10,0.001547,0.003959
2014-02-11,0.01055,0.008619
2014-02-12,0.000773,0.001253
2014-02-13,0.006846,0.008317
2014-02-14,0.004035,0.003141
2014-02-18,0.003061,0.006877
2014-02-19,-0.006863,-0.006685
2014-02-20,0.006294,0.00711
2014-02-21,-0.000912,0.001506
2014-02-24,0.006155,0.00564
2014-02-25,-0.001287,-0.001899
2014-02-26,0.000861,0.002817
2014-02-27,0.004761,0.00595
2014-02-28,0.00164,-0.000764
2014-03-03,-0.006699,-0.003935
2014-03-04,0.015414,0.01647
2014-03-05,0.000206,0.002076
2014-03-06,0.00157,0.002393
2014-03-07,-0.000889,-0.001665
2014-03-10,-0.001306,-0.001066
2014-03-11,-0.005578,-0.007384
2014-03-12,0.001019,0.00108
