Date,Open,Close
2008-01-02 00:00:00-05:00,116.40625,117.90625
2008-01-03 00:00:00-05:00,117.75,117.75
2008-01-04 00:00:00-05:00,117.875,118.09375
2008-01-07 00:00:00-05:00,117.90625,118.40625
2008-01-08 00:00:00-05:00,118.3125,118.28125
2008-01-09 00:00:00-05:00,118.8125,118.8125
2008-01-10 00:00:00-05:00,118.53125,117.4375
2008-01-11 00:00:00-05:00,117.4375,118.25
2008-01-14 00:00:00-05:00,118.28125,118.5
2008-01-15 00:00:00-05:00,118.59375,119.53125
2008-01-16 00:00:00-05:00,119.84375,119.1875
2008-01-17 00:00:00-05:00,118.875,120.09375
2008-01-18 00:00:00-05:00,120.09375,119.59375
2008-01-22 00:00:00-05:00,120.21875,120.78125
2008-01-23 00:00:00-05:00,121.34375,121.4375
2008-01-24 00:00:00-05:00,119.6875,118.96875
2008-01-25 00:00:00-05:00,118.34375,119.875
2008-01-28 00:00:00-05:00,119.96875,119.96875
2008-01-29 00:00:00-05:00,119.875,119.3125
2008-01-30 00:00:00-05:00,119.0,118.3125
2008-01-31 00:00:00-05:00,119.09375,119.3125
2008-02-01 00:00:00-05:00,119.59375,119.78125
2008-02-04 00:00:00-05:00,119.96875,119.1875
2008-02-05 00:00:00-05:00,119.15625,119.78125
2008-02-06 00:00:00-05:00,119.96875,119.375
2008-02-07 00:00:00-05:00,119.65625,117.8125
2008-02-08 00:00:00-05:00,117.46875,118.71875
2008-02-11 00:00:00-05:00,118.875,119.28125
2008-02-12 00:00:00-05:00,119.28125,118.5
2008-02-13 00:00:00-05:00,118.71875,118.0625
2008-02-14 00:00:00-05:00,117.6875,116.40625
2008-02-15 00:00:00-05:00,116.53125,117.0
2008-02-19 00:00:00-05:00,117.03125,116.0625
2008-02-20 00:00:00-05:00,115.84375,115.90625
2008-02-21 00:00:00-05:00,116.28125,117.25
2008-02-22 00:00:00-05:00,117.34375,117.0625
2008-02-25 00:00:00-05:00,116.9375,115.84375
2008-02-26 00:00:00-05:00,115.9375,116.0
2008-02-27 00:00:00-05:00,116.0625,116.21875
2008-02-28 00:00:00-05:00,116.21875,117.71875
2008-02-29 00:00:00-05:00,118.21875,119.6875
2008-03-03 00:00:00-05:00,119.96875,119.67188262939453
2008-03-04 00:00:00-05:00,119.45313262939453,119.0
2008-03-05 00:00:00-05:00,118.625,117.54688262939453
2008-03-06 00:00:00-05:00,117.75,117.95313262939453
2008-03-07 00:00:00-05:00,118.5,118.42188262939453
2008-03-10 00:00:00-04:00,118.46875,119.85938262939453
2008-03-11 00:00:00-04:00,119.78125,118.26563262939453
2008-03-12 00:00:00-04:00,118.45313262939453,120.01563262939453
2008-03-13 00:00:00-04:00,120.09375,119.39063262939453
